id	sentiment	review
"10786_3"	0	"How this film was made with so many big stars is beyond me. This is a terrible cliché' ridden film with the worst acting any of these actors have ever done. It really surprises me that so many of these A list stars would agree to this unfunny film. What's even worse is the fact that is made almost 100 million here in the states. It does go to show however that big stars can pull in the bucks, even if the film is terrible. I felt sorry for everyone involved in this snore-fest. Billy Crystal tried his best with the what he was given and the rest of the stars seemed to be walking through the motions. Whatever you do, don't fall for the excellent cast because no one could have saved this."
"578_3"	0	"This is not a good film. The acting is remarkably stiff and unconvincing.The film doesn't seem to know whether it is going for a real horror approach or to go down the camp and kitsch route. I never saw the first film but this one doesn't stand up on its own merits, there are several unconvincing plot twists and the viewer is never made aware of the importance of the lead female vampire. Not worth the effort of watching"
"7688_1"	0	"Terrible film made on a budget of about $9.99. Very obvious miniature sets used, poor acting and an awful storyline concerning aliens who use discarded meat from a butcher shop as fuel for their spaceship. The film contains some blood (not enough to disturb) and a character with an eggbeater replacing one of his hands. (Yes you read that correctly.)<br /><br />One saving grace was a song performed at the \"talent show\" (how's that for irony?) by a punk/new wave band that I think was called \"I'm A Heat Seeking Missile\". Other than that, this is not worth your time, not even on a \"so bad it's good\" level. Watch if you are into cheesy alien films, but anyone else should steer clear. <br /><br />Rating: 1 out of 10"
"280_8"	1	"Undying is a very good game which brings some new elements on the tired genre of first person shoot em ups. It tells the story of Patrick Galloway an expert of the occult and a formidable fighter who is summoned by a friend to his estate in Ireland to investigate some weird phainomena. The game is set in Ireland after World War one so don't expect to find weapons like chainguns or rocket launchers.All the weapons in the game can be considered antiques but the real fun in the game are its spells and the system they operate on.Our hero is ambidexterous so he can use both his hands at the same time: he casts spells with his right arm and uses his guns with the left.So you can shoot and cast spells at the same time which as you understand very fun and also unique to this game! The graphics are great and they can run very well on a medium power P.C..Level design is also cool and atmospheric. Mostly the game revolves around the Covenant estate and the mansion but there are many other locations waiting to be discovered as you progress. Thanks to the talent of Clyve Barker the game has an excelent storyline and plot (something very rare for a First person shooter) and i said before a great and very spooky atmosphere the voice acting is also good but not excellent. But the game has two main flaws. First of all it is quite linear so when your mission says for example go to that room all the doors in the house will be locked apart from those that lead to the room of your mission this may save time but it restricts your liberty of exploration.Secondly the fact all the weapons are antiques may not appeal to most fps players who are used to high tech weaponry. As far as difficulty is concerned the game is very well balanced. Most of it is of medium difficulty but sometimes it gets more difficult but not frustratingly difficult. Overall undying is a great game. Definitely one of the best fps out there."
"8632_9"	1	"This is a comedy of morals, so occasionally a gentle touch of bitterness occurs, but a lightness soften all sarcasm and irony flows till all of a sudden one moment will halt your heart and changes everything.<br /><br />This film, marvelously written and directed, is a gem that shines perfectly, with beautiful acting by all. Jean-Louis Trintignant is exquisite as usual, and Romy Schneider is a pearl, perfect and glowing, that is not to be missed. A truly wonderful film !!"
"11378_8"	1	"I remember following the case of Andre Chicatillo in the newspapers while I was living in South Africa. They had photos of him sitting in his cage while being prosecuted in court. Not, as it turned out, to protect the court members, but to protect him from the public. This was fascinating, albeit morbid, reading. I later heard that a film had been made by HBO about the case, but it was made for American TV. Bummed! Strangely, CITIZEN X got a limited cinematic release in South Africa. I charged down to the local Ster Kinekor complex and duly bought a ticket (I was alone; my girlfriend at the time was only interested in the likes of STEEL MAGNOLIAS and FRIED GREEN TOMATOES). Wow! What a brilliant film. Why wasn't it released to a wider audience? Had it not been made for TV, it could have got an Oscar nomination or 2. There is no way to spoil the ending; who the killer is is never kept from the audience. Jeffrey DeMunn portrays a truly terrifying psycho. He is calm, downtrodden, considered a failure by his wife and subjected to constant ridicule and humiliation by his superiors at work. By committing these horrendous acts, he gets to feel strong, powerful.<br /><br />Fighting to catch him against all odds is a pathologist, played to excellent turn by Stephen Rea, in one of his strongest performances. He must battle the snail-pace of Russian bureaucracy, the primitive resources he has at his disposal and (above all) the refusal by his superiors to acknowledge that the USSR even has a serial killer. The general in charge (Joss Ackland) says that serial killers are \"a decadent, Western phenomenon\". Only Donald Sutherland is willing to help, but his help must be under the counter. The ever-brilliant Max Von Sydow plays a Russian psychiatrist who breaks protocol and decides to help the investigators in their quest. It is the first time in Russian history that a shrink is used to build a profile of a serial killer still on the loose, and he has everything to lose if his involvement is made public.<br /><br />CITIZEN X is brilliantly acted, well written and the music and editing only add to the tension and theme of the film. Excellent support from a horribly underused Imelda Staunton and a real sense of impending doom make CITIZEN X a film worth seeing. This was too good to be made for TV"
"11320_10"	1	"Well when watching this film late one night I was simple amazed by it's greatness. Fantastic script, great acting, costumes and special effects, and the plot twists, wow!! In fact if you can see the ending coming you should become a writer yourself.<br /><br />Great, I would recommend this film to anyone, especially if I don;t like them much.<br /><br />Terrific"
"9963_10"	1	"I saw this movie when I was a little girl. And I have enjoyed it every time. Sure the graphics are a little cheesy, compared to now, but back in the 70's it was great. I saw it in the original Spanish version only and thought it was wonderful. That was how I remember my Christmases were with my family - magical. Santa Claus was amazing and I couldn't wait for him to come back each year.<br /><br />If you have a child/children and speak Spanish, bring them up watching this old fashioned version of \"Santa Claus\". It's a different version than we are used to today, but who says there is one way?<br /><br />It's a fun movie to watch. It teaches children good vs. bad. I don't know how the English subtitled version is or if there is an English one of this, but the Spanish is the best. Enjoy and Happy Holidays! Feliz Navidad!"
"10515_9"	1	"A slight, charming little movie to be sure, but a superbly-crafted one. Gwyneth Paltrow shines in this early showcase for her British accent, and the cast assembled around her all lap up the dialogue. This came out around the time of Sense and Sensibility, and I'm sure I don't know why that one garnered all the Oscar attention. Emma is Jane Austen's most accessible and least stuffy story, told well."
"8973_9"	1	"I saw this film when I was a young child on television (thank-you Canadian Broadcasting Corporation) and had nightmares about it for years afterwards.<br /><br />Trnka was one of the mentors for Bratislav Pojar, one of Canada's National Film Board's best animators. Pojar was, in turn a mentor and collaborator for the great Drouin. If you like Trnka you should see \"Night Angel\".<br /><br />The symbolism is obvious, but deftly used. The oppositions of beauty and life (the plant) are placed in opposition with the anonymity of the gloved hand. The poor puppet hero is condemned despite a lack of political agenda.<br /><br />What I most remembered was the feeling of oppression in the decor. The small room where the action takes place is the character's entire world. The invasion by the hand is a complete violation of that world.<br /><br />Beautiful and haunting film. I found a copy of this and other wonderful shorts by Trnka at the public library and showed it to my own kids. A must see."
"8024_4"	0	"Sitting down to watch the 14th season of the Bachelor (\"On the Wings of Love\"), I knew I would be in for an \"interesting\" time. I had watched some of the previous seasons of the Bachelor in passing; watching an episode or two and missing the next three or so. I find that the Bachelor is often appealing and intriguing, though its quality and morality are often lacking.<br /><br />\"On the Wings of Love\" details the journey taken by Jake, a 31 year old commercial pilot from Dallas, Texas, to find true love, as true a love as one can find in a season-long reality-drama dating show. Jake meets 25 beautiful girls from all over the country. He begins to get to know them a bit, but it is mostly superficial; how well can you get to know someone in a few 5 minute conversations? Jake tries to make his true intentions known from the very beginning, at least to the audience. He noted that he doesn't just want love or a good time, but he wants a fiancé or wife. We can only assume that he has made this clear to the women in the competition as well. If that is the case, it might explain, to a degree, some of the women's actions. The women are super competitive. While they don't even know Jake at all yet, they are still in it to win it no matter what the cost.<br /><br />Not only were the women competitive, but they were also confident and catty. Threats, backstabbing, and warnings of \"Watch out!\" all show that these women weren't there for a good time either. Jake noted that he was not just looking for sex appeal, but looking for \"a connection.\" However, the girls pulled out all the stops to try to impress Jake with said sex appeal. They arrived at the mansion in skimpy dresses  either low-cut or short.<br /><br />While some girls seemed to maintain their sense of decorum, others missed that memo altogether. One girl, Channy, noted that Jake was a \"good guy\" to whom she could be a \"naughty girl.\" She went on to say that Jake could land on her \"runway anytime.\" She got flack from the other girls for her provocative statement which showed their take on these situations.<br /><br />So, a reality dating show couldn't be that bad, could it? Besides the obvious issue of sex-driven attraction, there are other issues that mar this seemingly harmless show. Is this the right way to find a future mate; vying for someone's attention by flaunting oneself to extreme proportions? Unfortunately, however, that is what America has reduced dating to these days: pleasure and sex without commitment and a little happiness on the side.<br /><br />Another problem is the premature emotional attachment by which many of the girls bound themselves to Jake. A few girls in particular seemed to be overly attached. One girl said \"If I don't get that first impression rose it will kill me!\" As mentioned before, they don't even know him yet and she was talking about a specific rose, not just one of the 15 roses to keep from being eliminated.<br /><br />Michelle, in particular, seemed to have some issues with attachment to Jake. The other girls noticed it too. After one particular Michelle outburst, Vienna asserted that Michelle had a \"mental breakdown and we've only been here an hour.\" Michelle got the last rose of the evening on the first show  narrowly missing elimination  and was extremely emotional about it. The other girls thought it was simply ridiculous. Another girl also cried, but because she was eliminated.<br /><br />It began with Survivor, and from there it just took off  reality TV. It shows our entertainment interests as a country; if we weren't watching the shows and giving them good ratings, the networks would not continue to run them. The only logical conclusion that can be drawn is that enough of America is hooked. One thing is clear: America (in general) loves reality TV and its ensuing trappings.<br /><br />This begs me to question: why is it that we even like reality TV? What is it about it that draws us to it? Is it because we see the similarities to our own lives, or is it because we want to be sure that we are more stable and less pathetic than others? Whatever it is that draws us to it, we should be careful of the media and entertainment that we allow to fill our minds. I'm not saying that all reality TV shows are bad; however, I am saying that we need to evaluate each one.<br /><br />Episodes used for critique: Season Premier and Episode 2."
"11049_8"	1	"If you're one of those who recognise with pleasure such arcane titles as 'Book of the Dead', 'Book of Eibon' or 'Necronomicon', then you should feel right at home with Malefique, a film which also features an occult tome, one with the power to change the destinies of all involved. Discovered by four French prisoners sharing a cell, the fearsome object has been placed in the wall there by Danvers, a serial killer incarcerated back in the 1920s; a man obsessed with rejuvenation and the black arts before he abruptly vanished. Finders of the book are Carrère (Gérald Laroche) a company embezzler shopped by his wife, Lassalle (Philippe Laudenbach) who aspires to be a woman but at the same time body-builds to execute an escape plan, the halfwit Pâquerette (Dimitri Rataud) who once ate his baby sister, and the 'librarian' Marcus (Clovis Cornillac), supposedly driven mad by reading, who murdered his wife. Reminding the viewer of Meat Loaf's equally bizarre, bosomy male in Fight Club (1999), Lassalle begins as the dominant member of the quartet, one who is especially protective of the infantile Pâquerette. With the coming of the book however, and the overarching need to decipher its dangerous contents, Marcus assumes greater and greater significance. At first assured of an early bail, meanwhile Carrère takes little more than academic interest in events. Suddenly he too needs an urgent escape option and, as the prisoners experiment, Danvers' book starts to reveal some of its terrifying powers...<br /><br />Staged for the most part within a prison cell, and between four or five characters, Malefique has a claustrophobic air entirely suited to its subject matter (as well as the limited budget of the filmmakers). Only at the start and then at the conclusion do we get to leave the confines of the cell, a necessary opening out which only serves to emphasise the doomed, closed-in nature of proceedings elsewhere. More than anything, this is a film about being trapped, either as a victim of your criminal past or of occult events now unfolding. \"I'm going to escape,\" says Carrère at the start of the film, wishing more than anything to be able to rejoin his wife and son. Whether or not he does it will be at a terrible price, and the great irony of the film is that the ultimate form of an 'escape' may not be one a man might imagine.<br /><br />With all its budget limitations it is greatly to the first-time feature director Eric Vallette's credit that his film succeeds as well as it does. As critics have noticed, it is a film with strong Freudian overtones - Lassalle's distinctive mammaries and adult breast feeding for instance; the picture of a vagina which comes to life and develops an eye; the grown man who dissolves back into a foetus; Danvers' original placenta fetish; the dark cell as a primitive womb from which 'delivery' is awaited, etc. With so many interesting aspects to the script Vallette hardly puts a foot wrong, and he succeeds in creating a genuinely unsettling atmosphere out of what, when one comes down to it, is just a matter of four guys, four bunks, one folding table and a book. There's a genuine, growing, Lovecraftian frisson as the men summon up the unnameable darkness from within its pages, while one or two moments - the aforementioned blinking vagina, or what ultimately happens to Pâquerette - are unsettlingly memorable. The pacing of many of the dark events in Malefique is deliberate, rejecting the rapid cutting of many Hollywood productions: a video culture approach that often subverts the horrified gaze in favour of quick-fix action and gore. Perhaps this is a particularly European manner, as one recalls a similar, measured approach to shocking hallucination taken in such films as Verhoeven's The Fourth Man (1983) - a film that incidentally also shares a particularly nasty image based around a prolapsed eye.<br /><br />Lensed well in 1.85:1, Malefique benefits from excellent performances and, if for this viewer at least, the conclusion was not as explainable as it might have been, the journey to the final shot was worth taking. Coming so soon after the release of the similarly well-received Haute Tension (aka: Switchblade Romance, 2003), this is another reason to be grateful that good horror films are once again emerging from the French industry, this after a time when it seemed the only worthwhile product came from Asia"
"1028_3"	0	"I don't remember the last time I reacted to a performance as emotionally as I did to Justin Timberlake's in \"Edison.\" I got so emotional I wanted to scream in anguish, destroy the screen, readily accept the hopeless cries of nihilism. Timberlake is horribly miscast; in fact, casting him is like casting Andy Dick to play the lead role in \"Patton,\" or Nathan Lane to play Jesus. But that is almost beside the point.<br /><br />Timberlake is simply a bad actor and he would be equally terrible in any role. I used to have problems with Ben Affleck's acting talent, but Timberlake makes Affleck look like Sir Ian McKellen or Dame Judi Dench. With his metrosexual lisp (read lithp), his boyish glances and emotional expressions which derive from something like \"The 25 Cliché Expressions for Actors,\" he poisons the screen upon which he is inflicted mercilessly, and no matter how you slice it, I do not and will not buy his role as an amateur-turned-crusader-for-justice journalist. It simply will not fly.<br /><br />However, Timberlake alone isn't to blame for his failure. Director David J. Burke puts him not only in the (essentially) primary role, but also places him aside Morgan Freeman, Kevin Spacey, John Heard, Dylan McDermott, Cary Elwes and (I'm surprised he was as good) LL Cool J. I can imagine one almost physically suffering watching some of this cast interact with Timberlake.<br /><br />There is an upside to this of course: the moment any of these actors interact without Justin there it feels like a double relief. A pleasure, if you will. Freeman and Spacey may not have more than 10 minutes of screen time alone together, but that ten minutes is blissful in contrast to their scenes with our so-called hero. Dylan McDermott is also a breath of fresh air.<br /><br />But enough of Timberlake bashing - words aren't enough in this particular case to do the trick. \"Edison\" is a very, very run-of-the-mill corruption story. It's plot ranges from cliché to simply preposterous. I do, however, admire the motivation behind making it, which I interpret as an homage to films like \"Serpico,\" or \"Donnie Brasco,\" or maybe even \"Chinatown.\" Don't get me wrong - \"Edison\" is not even in the same ballpark as these films, but I can stretch my suspension of disbelief to admire its reason for existence, perhaps to justify my sitting through it.<br /><br />The script, in and of itself, features some surprisingly bad writing. Yes, it has some decent interchanges, but any conversation between Piper Perabo (who is wasted here) and Timberlake seems like it was lifted straight out of a Dawson's Creek episode. It's your typical far-too-glib-for-reality, let's-impress-the-audience-with-how-well-we-articulate (and fail) dialogue. This dialogue, mind you, is punctuated by great music at the wrong moments - sometimes it feels like \"Edison\" wants to morph into a music video, where the emotion of the scene is not communicated through acting, but precisely through the badly chosen music and variant film speeds (read slow-motion).<br /><br />Thinking about it, \"Edison\" is a curiosity. It's sure as hell got a cast to kill for but the performances are marred by Timberlake who simply doesn't work. In film as in most art, if one thing is off, the whole thing feels off. Directors must make tough choices. David J. Burke missed the mark here. Some of the scenes play well in and of themselves, but as a whole, they don't seem to fit like puzzle pieces from different puzzles forced into one incoherent picture. And it's not particularly an exciting puzzle to begin with."
"5304_10"	1	"Pecker is a hilariously funny yet twisted film about a small town in Baltimore whose daily, humdrum routine is broken by Pecker, a young photographer who takes pictures of \"real things.\" No pretty models, no gorgeous men, just hard living. This wonderful film pokes fun at the plasticness of the urban art chain. There is one particular scene when a homeless woman who shops at Pecker's mom's thrift shop buys the same exact coat as one of the Whitney art junkies for only 25 cents instead of five hundred dollars. This just goes to show you that no matter what kind of money you have, you might not always have taste. Yet again John Waters sends you into a never-ending spiral of laughter and raw reality. You can have your mainstream Hollywood movies with special affects and mountains of celebrities, but give me a \"Pecker\" or a \"Hairspray\" (another excellent John Waters film) over a \"Titanic\" or a \"Godzilla\" anyday!!"
"9249_9"	1	"This movie is witty, watchable and utterly touching. And now often do you get to see Jean Harlow (or any actress of this era, for that matter) give another woman a swift punch in the jaw? (Twice!)<br /><br />After Harlow's Ruby is sent to a reformatory after getting mixed up with Gable's Edward Hall (he of that cheesy yet endearing crooked smile), her predicament becomes all the more complicated when she discovers that she is pregnant, and she's convinced that this rake has abandoned her, but in fact, her love has reformed him and he comes to see her, despite the fact that he will be arrested, and from the help of a minister, are married.<br /><br />The wonderful relationship that Harlow shares with her fellow inmates is second only to her electric chemistry with Gable, who was her most frequent leading man. Her cynical character is a perfect match for Gable's smooth-talking crook. What's not to like?<br /><br />\"You know, you wouldn't be a bad looking dame - if it wasn't for your face!\" Ruby cuttingly remarks to Gypsy, her rival. \"If you're going to get that close to me, I'll have to open the other window!\"<br /><br />Priceless!!!"
"11453_9"	1	"The filmmaker inhaled Andy Goldsworthy's art, his search for closeness with the land and the water, and his sense of proportion -- and so gently, so beautifully breathed it back on to film for the rest of us. \"Rivers and Tides\" loves Goldsworthy's work and joins it as a visual concert of time and human presence in a flowing world, a world that hides its power in plain sight. See this movie!"
"8739_9"	1	"This is a FUNNY film. It has all the usual Disney components (music, great range of characters, story, appeal), entwined with superb animation and the excellent voice talents of less well known actors as those in say \"Antz\" and \"Price of Egypt\".<br /><br />The characters work really well, and have a strong appeal, and the humour is aimed at a wide level which overcomes generational barriers. The movie is also presented in superb cinemascope format, which adds to the cinema experience.<br /><br />Call me crazy, but I have seen the film three times, and I intend on taking more friends to see it this weekend. Many skeptics have seen this film on my recommendation and not been disappointed. I work in a multiplex, and I can honestly say that no-one has ever walked out of this movie without a sense of satisfaction.<br /><br />See it, and don't be put off because it is animated. You are sure to enjoy this movie, and make sure you stay for the end credits! The bloopers and out-takes at the end are the funniest part of the film, which is packed with laughs throughout."
"5757_8"	1	"This movie could only originate in the 1970's!! It's a bizarre action movie set in a small California workers town. Some sort of mill or plant is closing down, so suddenly, rampant bad behavior is occurring in the streets! The townsfolk's are fed up! So Ben Arnold (Jan Michael Vincent), goes to another town to recruit his brother, Aaron, played by Kris Kristofferson. Aaron is a Vietnam Vet who looks and acts a littleoff balance. He hangs out with a bunch of other surly Vietnam vet's. They come into town to clean it up (they become deputized), but underneath their good deeds, they are actually running gambling houses, asking for protection money, etc.!!! It takes a while for people to catch on, and in a biblical Cain and Abel showdown, Vincent has to take on his older brother. There's an interesting blue-collar sleaze atmosphere to this movie, which makes it interesting (note the cock-fighting scene!). Vincent is almost too angelic in this role  he thinks so highly of his brother, he cannot conceive of him committing the evil deeds he's accused of. He finally comes to his senses  his girlfriend, Victoria Principal, is brutally shot in the back & he himself is beaten up in his home. Kris Kristofferson is creepily effective as Aaron. He coolly denies any wrong-doing, and even gently coos and talks to Vincent's young daughter (she refers to him as 'Uncle Aaron') even while he's threatening her father's life, all the while smiling! Vincent and Kristofferson have good contrasting chemistry with each other. Bernadette Peters makes an interesting appearance as a 'saloon' girl who attracts Aaron's attention. This is a good 70's action movie, if you can find it!! It is NOT available on DVD yet"
"1868_10"	1	"This movie describes the life of somebody who grew up in the worst of circumstances but unlike many people he actually grew up to be a respectable person. Whats more is that this is a true story.<br /><br />Antwone Fisher is so innocent and yet he was abused such just because he was not white. Antwone Fisher has been married to the same women for ten years and he never fooled around with women, coke, cigars, weed, alcohol, or any of those things that are very popular in the places he was growing up. <br /><br />There is not much more to say about this movie it is excellent. The only rating I can give it is a 10/10."
"339_10"	1	"I read Schneebaum's book (same title as this film) when it was first published and was deeply moved by his ability to see through the many ways of \"otherness\" (his own and the people of the Amazon with whom he lived and loved) to a way of living a decent life. His subsequent books were not as powerful, but showed his continuing quest. His description of his sexual relations with the men of the tribe was way ahead of its time in the early 60's, but his honesty and openness about it were welcome. This movie beautifully conveys both the quirkiness and generosity of the man, but also provides a glimpse into the inevitable destruction of innocence (which is not a morally positive term, in this case) that occurs when \"civilized\" men intrude on traditional societies. Even so, Schneebaum himself has moved into a kind of higher innocence that suggests the possibility of saving humanity from its own destructiveness."
"2622_4"	0	"102 Dalmatians (2000, Dir. Kevin Lima) <br /><br />Believed to be cured, Cruella de Vil (Close) is released from prison and sets out to make a new start in life. Things are going well for Cruella who is busy helping homeless dogs off the street. When the clock strikes on Big Ben, things turn bad. The hypnotic cure is reversed and Cruella is back, and this time she is determined to make that spotted coat she always wanted.<br /><br />Glenn Close reprises her role as Cruella de Vil and once again is the highlight of the film. Every scene with her in is worth watching in this dull sequel, which feels more of a repeat of the previous film, rather than a new story.<br /><br />She's Changed.  Ken Sheperd (Ioan Gruffudd)"
"5872_9"	1	"Who votes in these ratings? \"Jacknife\" is a beautifully acted, brilliantly observed piece of work, with actors on top of their game, especially Ed Harris and the peerless Robert DeNiro(please don't mention Marlon Brando in the same breath of this man-see \"Taxi Driver\" for confirmation of this point). Is it a 'mundane' movie because it doesn't have sex/meaningless action/nudity in it. This movie is about the complexities of the characters involved. Ed Harris makes you feel every moment with him and his emotional outburst towards the end is heartbreaking. The part where he orders a young man in a bar to take off his army clothes is a wonderful observation of how fashion and the movies exploit tragic situations and how frustrated real men must feel to see a young upstart sporting military attire. While we are on this subject, \"Casino\" 7.8 out of 10? One of the greatest films of all time, from one of the greatest directors, starring THE greatest movie actor of all time, with the scariest film psychotic gangster ever, only warrants just above average? COME ON!!!!!"
"4929_3"	0	"The spoilers in this review are offered as a public service, because the only way to enjoy this costume melodrama is to know that our protagonist, the Lady Barbara Skelton, gets raped and gunned down in the end. And not a moment too soon. I'd have shot the screen myself but I was afraid I'd hit James Mason.<br /><br />The original 1943 novel, called \"The Life and Death of the Wicked Lady Skelton\" (I guess people didn't whine about spoilers back then), was written by a woman, an English navy brat who was either troubled or cynical or both. Her heroine is devastatingly beautiful, and the author seems to think that if you have beauty, nothing else matters. But other things do matter, such as the fact that Lady Barbara's immediate and only response when someone gets in her way is homicide. She murders three men in five attempts. A serial femme fatale, she's got a case of dissocial personality disorder that should have landed her in either Bedlam or Newgate. <br /><br />Lockwood plays her as a narcissistic vamp, wearing so much makeup that I thought of her as a Restoration-era Joan Rivers (or a restoration-era Joan Rivers, ha!). Yet Lady B. is irresistible to all three principal male characters-- Michael Rennie, James Mason, and Griffith Jones, all of whom do good work, as does Patricia Roc. Of course, all three admirers realize in short order what a psychotic bitch Barbara is, but the plot keeps them all in her orbit until one of them finally does gun her down - accidentally, in what is meant to be either irony or just desserts. Given the dramatic death scene with a boom lifting the camera out through the windows and heavenward, I presume we're meant to give a damn about her death. But hers is the first corpse we don't care about."
"3888_10"	1	"This is definatley one of the best stand-up shows evre. EVER. Eddie is so off the wall that I've been watching this damn show for nearly five years now, and it still rocks every single time. Just everything from his big broad physical comedy down to the little off the top of the head side remarks, it's a masterpeice. You need look no further than this line \"The word herb. You say erb, and we say herb, cuz ther's a f###ing h in it\". Brilliant."
"5668_3"	0	"First off - there's absolutely no flirting going on in this film - with Anthony or anyone else. These people don't flirt - they just do it. Your first test of endurance is to wade through more than 15 minutes of intense violence and sexual perversion. This wouldn't be so bad - hell, I like violence and perversion as much as the next reviewer, but without a context to put it in, it is repellent. So you make it through the torture and mayhem. Then we meet Donna and the movie turns into something all together different - not better - just different: a road picture without heart. There are lame attempts at comedy thanks to cameos - broadly written and broadly played by broads like Judy Tenuta and Mink Stole (and a few hookers and drag queens, too). They all deserve better. The photography is purposely disorienting, so if you get motion sickness (or really ANY kind of sickness) - this flick is not for you. Come to think of it, I'm not sure just who this flick IS for -except maybe gay and bi-sexual S&M fans who like poorly scripted, poorly shot indy films about themselves."
"1706_3"	0	"Wow, this was a very bad movie... as read in other comments this movie has no plot, no character development, they possibly had some kind of script but it's difficult to tell based on the actual end result.<br /><br />The editing of this movie was really non-existent, it tends to jump from scene to scene without any connection or anything to assist the viewer in determining what is actually happening.<br /><br />All in all this is simply a low budget zombie flick that was not thought out at all, has bad acting, bad dialogue, bad everything.<br /><br />The only thing that saves this movie from a 1 or 2 is the gore factor, I think this must be where they spent whatever money they had to try to justify making this.<br /><br />Unless you are (like me) dedicated to finding and watching all the zombie flicks you can find, do not watch this. Period."
"4669_10"	1	"If there were two more charming performers than Peter Ustinov and Maggie Smith appearing together in a more charming movie in 1968, I don't know who they were. I first saw this delightful little satiric gem 25 years ago at the age of 16, and I consider any year in which I have failed to sit down to watch it again a wasted one. It's intelligent, quirky, neat, wistful, sweet, gently subversive, and utterly enchanting. The romance of these two social misfits is both richly comic and terribly moving - never more so than in Maggie Smith's desperate attempt to bring up the right card in the deck, a scene that's both ruefully funny and a perfect thumbnail portrait of heartbreaking loneliness. And that final freeze-frame on the anxious, concerned, loving face of Ustinov as he asks, \"Are you all right?\" - has anyone ever made the look and sound of devotion so perfectly and nakedly honest? I would never want to know anyone well who didn't love this movie."
"6690_1"	0	"I sat down to watch this movie with my friends with very low expectations. My expectations were no where near low enough. I honestly could not tell what genre this movie was from watching it, and if it was a comedy, the humor was completely missed. The plot was nonexistent and the acting was horrendous. My friends and I managed to watch approximately 30 to 40 minutes of this film before we turned it off and promptly begged the video store to take it back. I do NOT recommend this movie to anyone unless you are purposely trying to watch the worst movies of all time. I honestly don't know how this film lasted more than a day in theatres and moreover I can not understand why anyone would willing watch it, considering not only it's very uninteresting title but also the lack of any famous actors/actresses in it's cast. This review is not a joke and I honestly think this could possibly be the worst movie ever made. It's certainly the worst movie I've ever had to sit through."
"8336_1"	0	"How the hell did they get this made?! Presenting itself as a caper comedy, the misbegotten \"$\" is essentially two hours of people mumbling sentence fragments. The usually dependable Warren Beatty looks drunk, and the usually hilarious Goldie Hawn acts like she's on depressants. As for Gert Frobe, his most famous role - Goldfinger - was infinitely more admirable than his character here. Not even the guy with the champagne bottle of LSD can save this litany of worthlessness.<br /><br />Am I comparing this movie to \"Plan 9 from Outer Space\"? I wouldn't do such a thing even if someone paid me. \"P9FOS\" was idiotically made but ended up hilarious; this was idiotically made and causes you to feel like your brain just melted out of your ears. Warren Beatty and Goldie Hawn made up for this when they co-starred in \"Shampoo\", but then they co-starred in the dreadful \"Town & Country\". Maybe they just shouldn't co-star in movies. All in all, I would rather have my skin torn off than have to watch this again. Awful.<br /><br />Maybe they should remake it with Jackie Chan. Then I would pay to see it."
"6789_8"	1	"Legend of Dragoon is one of those little-known games that people either love or hate. Some people claim it's far too similar to other games, namely the Final Fantasy series--which is understandable, since it was originally intended to be Sony's equivalent of Final Fantasy. Honestly I can't comment on the similarities beyond that, as I'm not very familiar with the FF games.<br /><br />I think my favorite aspect of the game is the battle system. Not only do you have the ability to change into a more powerful dragoon form, but every time you attack, you have to pay attention in order to complete the attack by pressing buttons at the correct time. Not only that, sometimes enemies will attack you back right in the middle of a sequence, which means you have to press different buttons in order to avoid taking damage. Even the use of certain attack items requires a bit of button-mashing. If you don't want to attack, you can always guard, which not only cuts any damage taken in half, but raises your hit points without the use of healing potions.<br /><br />The FMVs are quite well-done, about the same quality as Final Fantasy 8's. However, the graphics during game play aren't quite up to that standard. They're nice, but they could have been--and honestly, should have been--better. The translation as well leaves something to be desired. Not only does it raise interesting character relationship questions, but there are also some grammatical mistakes that simply shouldn't have been allowed to pass.<br /><br />Another thing I found interesting was that you lose main party characters--one dies, and the other basically becomes useless to the party and leaves. While the death of the one character is often said to have no point, it makes you realize early on that the characters, while heroes, are still just as mortal as the next person. The people who replace the lost characters simply gain all their stats, so the transition game play-wise is fairly smooth. Perhaps my one complaint about the characters is the main character's love interest, Shana. She is the epitome of the helpless female in need of rescuing, pathetic to the point of driving a player to screaming with frustration. While you can use her in your party, she is insanely weak--I don't even know what her dragoon powers are like, as I disliked her so much I never used her. The character Rose, by contrast, is probably my favorite female character in any game ever. She's no wimp, and some of her dragoon magic is extremely useful. Meru is quite strong as well, while sometimes being an annoying talkative brat.<br /><br />The character designers were, as most are, inclined to make the female characters appear pretty or whatever, and didn't give much thought to the actual usefulness of the outfits. Seriously, no armor and having most of your skin exposed is not helpful when fighting monsters. But I will give them props, as they do have females serving as knights in the various countries.<br /><br />I can't comment much on the plot, as honestly I didn't pay much attention to it beyond where I needed to go to next. I'm not sure if this says something about the plot itself, or my gaming style.<br /><br />All in all, it's a very enjoyable game. It has its flaws, but for me it struck just the right balance of having to think and just pressing buttons and killing monsters."
