id	sentiment	review
"2231_1"	0	"All I can say after watching Snitch'd is please stop Mr. Cahill. It is painfully clear you have no understanding of what you make movies about. If you insist on making movies about gangsters I urge you to do research. It's comical to watch movies with absurd gangbangers that even sound more absurd when they speak.<br /><br />I laughed at the part when Mr. Cahill goes to a school with only 3 students and proceeds to kick their butts in kung fu fashion. This movie was tough as an after school special. Who had the idea to have hats worn that say where a particular gangbanger was from?. I suspect real gangbangers do not wear hats claiming there gang. That would be stupid considering new laws that add length to a prison term if a person is gang related. <br /><br />Snitch'd is the WORST gangbanger movie ever made."
"10674_8"	1	"I don't agree with one of the reviewers who compared this film to the American International Pictures. Basil Deardon has directed a brutally realistic film with an honest attempt to portray the rise of juvenile delinquency in post war England (but without the sentimentality of \"Blackboard Jungle\"). The cinematography was excellent as it really captured the scariness and isolation of the huge housing estate. The estate looked like an old prison. Stanley Baker was excellent as the hardened detective, reassigned to the juvenile division - \"Urgent, urgent - Larceny - five iced lollies\"!!!! He finds he is the butt of many jokes. David McCallum showed that he was one of Britain's top young talents of the fifties. (He had a very different role in another Stanley Baker film \"Hell Drivers\"). His portrayal of Johnny and the fanatical following he inspired was very frightening. Ann Heywood was also very good as the cynical Cathie. I wouldn't say there was a romantic subplot in it.<br /><br />Detective Jack Truman is investigating a string of arson attacks by someone labeled the \"Firefly\". Just as he finds evidence which could lead to a breakthrough, he is assigned to the Juvenile Division - he is pretty disgusted at what he feels is not proper police work. Amid all the heckling he gets his first call out - the 6 year old Murphy twins are working a scam at the local lolly shops!!!<br /><br />Taking the twins home he meets their brother, the charismatic Johnny, and their embittered sister Cathie. He starts to appreciate how life on the ghastly housing estates can turn young kids into criminals. As he gets more involved with the family, he realises there is a strong link between the fires, Johnny and a frightened Chinese youth who works for a laundry. The local priest (Peter Cushing in an unusual role, away from the Hammer horrors) explains that when Johnny was younger he had rescued some people from a burning building and had been hailed a hero. He wanted to recapture the feeling of importance and being useful and felt he could by lighting fires. The school siege was filmed in a very real way and the viewer felt the children's fear - the teacher (thinking only of her own safety) runs off and locks them in the room with the frightened gunman!!!!<br /><br />I thought it was a really excellent film that tried to show some of the social problems Britain experienced after the war.<br /><br />Highly Recommended."
"7418_1"	0	"Oh god, what a horrible, horrible film. Meant to be a comment on the state of society, it's just a reflection of the worst of the worst in reality TV. Interstitials hosted by Jason Jones and Don McKellar are the most obnoxious part, written in a tone that is perhaps meant to be reflexive and insightful. Rather, these moments are mind numbing as they speak to the camera with dialogue written by someone with a love for insulting, condescending speech that shoves the \"meaning\" of the film down the viewer's throat.<br /><br />Also, a point to would-be filmmakers: Long takes and quiet scenes do not equal art. Neither do extreme angles or logic stretched to the point of absurdity.<br /><br />If anyone out there is interested in watching this film, please don't. Seriously. Please. You have better things to do."
"3546_10"	1	"One of the best musicals ever made, this is an example of where the producers and director were not afraid to pick actors for their talent, rather than for what people might expect. The lighting and set are unique, giving it a very interesting effect (this has a special name that I cannot think of). The dialog is also unique in that no contractions are used. The movie is well paced, beautifully acted and interesting from start to finish. A real joy is the MUSIC. Such an array of first-rate songs, from beginning to end, that are perfectly performed and orchestrated. Also, the music is very original and very memorable, and I think superior to many musicals from the thirties through the sixties. It certainly has more original and beautiful songs than most musicals, that might have only two or three. Not bad for a director with no experience in this type of movie. Another quality is that it is fresh each time one sees it."
"7913_10"	1	"This has to be the all time best computer animation classic. Even though most of the animations where experiments. They have an artistic quality that has stood the test of time. Twelve years after it's release, I have gone back to watch this video and found some inspiration for new types of computer graphics. Some of the techniques used in this video have never been full explored."
"8156_4"	0	"Prom Night 2 is an OK horror movie but prom night is way better and this movies about how the prom Queen Mary Lou in 1957 gets killed by her boyfriend and comes back 30 years later for revenge.The best actor in this movie is Micheal Ironside and the movie stars other OK actors and actress like Justin Louis (I),Wendy Lyon,Lisa Schrage and Richard Monette(I).And there are some good gore scenes like when Mary Lou kills the girl that is trying to hide in her locker by crushing the lockers together and how one of the students are on the computer and Mary Lou electrocutes him to death.Over all this is an OK/good horror movie and my rating is 4 out of 10."
"7100_8"	1	"I saw his movie in Dallas, Texas when it came out in 1986. I remember them giving out prizes for showing up to see the movie. After seeing the movie I can see why. The movie was not bad, nor was it great. The problem with this movie was that it tried to tell a side story. They created a new story, new characters and tried to wrap it around the Masters Saga. My biggest complaint is that the plot is about a second wave of Robotech Masters attacking the Earth. They even used the same scenes from the Master Saga but with different dialogue. As a kid, I loved the movie. But unfortunately I haven't seen it as an adult and can't give a better review. Looking back I was disappointed but now I would love to see the movie and re-evaluate my stance on it. That being said, will someone please release this movie for the whole world to judge? I love Robotech and can't wait for The Shadows Chronicles."
"3066_2"	0	"This is a terrible remake of a marginal, but well liked, movie from the early 70's. I have seen the original at least 6 times. The 1997 version is a 20 minute movie 'crammed' into 2 hours or whatever the runtime is. Cheesy storyline, which by the way, is completely different than the original. The major government involvement was far-fetched. There is no flow from one scene to the next. In the original you could go get a beer or hit the bathroom and still keep up. <br /><br />It only took a few hours movie time to change the oil pan on the car. It takes many times longer than that in real life. Car guys notice this stuff. Also, the fool or fools that chose to trash a 1968 Charger and abuse a 1970 Challenger should be shot in the heel with a dull bullet. The fact they aren't 'car people' is painfully obvious, and their passing will not be grieved. <br /><br />The actors lacked any emotion, everything was cut and dried. One step above a monotone. A barmitzvah is more exciting and energetic.<br /><br />Last but surely not least, the radio DJ made the statement that the Challenger hit the bulldozers at 180 or 185 (??). That is total garbage. Can you say aerodynamics, or lack thereof?? Hahahaha!! This movie is a joke. Don't waste your time watching this one."
"2878_8"	1	"For quite a long time in my life, I either did not like this film, or I liked this film but not as much as many more. I watched it recently (at a sleepover, funnily enough) and I liked it more than I had done since I was under 6 or something. I now appreciate it more, as I do with a few other Disney classics that I have watched recently (including \"Sleeping Beauty\" and \"Pinnochio\" or however you spell it). <br /><br />I now very much appreciate the animation, the clever \"Disney\" plot turns, the humour from the mice, the emotions expressed and the plot. The animation is very well done, often it seems you are wherever the other characters are, watching them. The animation also does well portraying the styles of the backgrounds, including the town (which is shown twice briefly). Disney changes this from the original fairy tale in a surprisingly good way, injecting clever plot turns ,such as the mice making the clothes and the key part (usually I do not like Disney films very much if they are not that similar to the original story, but with this I am not overly bothered. I feel they made necessary changes to make this a good Disney film. Often I do not think Disney changed the book in a good way in some of their films). <br /><br />You know the story already, Cinderella is a girl working for her horrible stepmother and stepsisters. She goes to a ball with the help of her fairy godmother and loses a glass slipper...<br /><br />This is a film very much to be watched with other people. Immediate family is not good enough. To enjoy this, I recommend you watch it with friends (and immediate family, if you like. :-) ). <br /><br />I recommend this to people who like Disney at least a little bit, people who like fairy tales and for people who like mice. Enjoy! :-)"
"8763_9"	1	"This movie is cold, bare truth. Often we think \"oh no, that won't happen to me.\" But it can. Drug smuggling is big money and often people are unknowingly (or tricked) into doing things for smugglers. The story of these two girls is the story of many young people who like them, only wanted a exotic holiday - which turned into a nightmare. People need to know that these sort of events aren't improbable or exaggerated - this IS a major problem in today's society.<br /><br />I would recommend this movie to mature viewers because of the understanding needed to truly appreciate this movie. It is very emotional and raw. Well worth watching and certainly stays in your memory."
"10217_1"	0	"A badly-acted two-character comedy-drama abruptly transmogrifies into a weren't-we-awful-to-the-Indians polemic, with lousy special effects, exploitative use of nudity, and ugly violence. It's as sincere as a politician's handshake, as obvious as a car salesman's pitch, one of the worst movies in the history of the universe. Absolute and utter dreck."
"4561_3"	0	"The trailers get you to the movie, but the movie just wasn't worth my 8.50.. it has some good effects, but the storyline.. yech, i like tommy lee jones and will smith as actors, they have both done some good films, but i wish they hadn't added this one to their resume's. To be honest, the book is better.."
"8870_8"	1	"When John Singleton is on, he's *on*!! And this is one of his better films. Not quite as tight as Boyz-n-the-Hood, but close to it (and with much of the same stellar cast). This film was very well written, very well put together, and very well shot. There's very little to criticize, and most of my complaints are superficial (eg: where did Fudge get the money for 6 years of college and a lot of expensive stuff? No mention of a rich background... And why doesn't Professor Phibbs have an office? A professor of his stature *should* have one... And while we're at it, for an engineering student, hick or not, Remy's a pretty dumb character - I'd think that he'd have a bit more in the way of basic intelligence - he talks and acts like a total buffoon).<br /><br />But that aside, the film was very sharp. A good array of characters and points of view; and Singleton doesn't take sides in the story - many of the characters are unsympathetic, and he does a good job of interspersing the Panthers and Supremacist scenes together to show the folly on both sides.<br /><br />Much of the cinematography was excellent; I especially loved the scene where Kirsty Swanson gets intimate with Taryn and Wayne each scene spliced together really well. Also the Malik/Deja scenes were really well shot as well.<br /><br />The dialogue was a bit much at times; this film had a tendency to get *really* preachy at times, and it also tends to hammer the points it was making over your head when the points would be just as clear with out the bluntness (we really didn't need the US flag with 'UNLEARN' typed onto it, give some credit, we're not morons...). And to top it off, although *most* of the time Singleton uses melodrama quite well, sometimes it gets *way* too cheezy (like Deja's death, which is fine until she screams out 'WHY!!!' which simply ruined the entire effect and scene).<br /><br />But the acting, in general, was top of the line. Fabulous performances by Omar Epps (perhaps the best I've ever seen), Kirsty Swanson (who knew Buffy could act??), Michael Rapaport (surprised the hell out of me...after True Romance and Beautiful Girls I though he was a one-role actor), and of course Ice Cube and Laurence Fishburne are *always* outstanding.<br /><br />Downside? Jennifer Connelly was flat; though it's not completely her fault: her role was stereotypical and one-dimensional. Generic to the highest degree. And Tyra Banks, who had the role, was nothing short of horrid. She whined and whined and whined. Yet another in the long line of models-turned-actresses who failed miserably (though there are a few who prove the exception to this rule).<br /><br />Finally, the soundtrack! Wow! An amazing soundtrack (which is definitely worth buying!) which fits the film like a glove. Each scene has a twin song (although the Tori Amos songs started to *really* annoy me by the end...not her best work). Liz Phair, Rage Against the Machine, Ice Cube...how can one go wrong??<br /><br />All in all: a really good watch, a really strong cast, great script, great film. 8/10."
"450_10"	1	"I'm biased towards any movie that paints a luxuriant picture of Italy - in my opinion the most romantic country in the world. Unfortunately the movie was rather short, unusually so for a period piece, and a little sparse on the cinematography aspect. However, the excellent story makes up for it. The four ladies embark on a much-needed relaxing vacation with problems on their minds. Over the course of the movie, they realize their problems and begin fixing them. They believe San Salvatore, the castle they stay in, has an enchanting effect on people. \"It's a tub of love,\" says Lottie Wilkins. You can watch their gradual change from dissatisfied to exuberant as the Italian seaside works its magic on them.<br /><br />All their problems and their solutions are plausible. The actresses were great. The background music seemed very appropriate for an romantic Italian locale. All in all, a 10/10 movie for me."
"4628_2"	0	"Misty Ayers had a smoking body, and that's all this movie was about. Pure exploitation flick. I started playing a game with myself, counting the number of times they looped the stock orchestral music. And of course the music is completely unrelated to the scenes. Case in point: casually walking into a room and saying \"Hello\" was scored with chase music from a roman epic. I'd like to know why this film sat on the shelf for 11 years before being released. What I learned from this movie: that women's low-rise panties existed in 1954. I'm talking Sigourney Weaver in the original Alien movie panties. At least 20 of the first 30 minutes is Misty leisurely taking off and putting on her clothing (except for bra and panties, sadly). Also includes horrendous dubbing, leading to a \"Look out! Godzirra!\" effect."
"1313_9"	1	"More TV movies ought to be made like this one. I saw it way back in '93 when it was first on TV. Helen Hunt and Steven Weber were both terrific, giving very gritty and realistic performances. Weber was especially good, turning in an exceptionally creepy and understated performance as the child molester/killer. This film really increased my respect for Hunt as an actress. The director also directed \"Hoosiers,\" which was somehow both formulaic and exciting. But the direction in both of these works has the same stark, simple realism that is so appealing. If you like TV movies that aren't predictable and filled with overacting, see it if you can. The side story about Hunt and Fahey's affair is also appealing without detracting from the main story."
"1652_10"	1	"This series got me into Deighton's writing and the genre when I was younger and I love this presentation of the story. I would however disagree with the above comment. From what I have read in the past, it is not Holm's performance that lead Deighton to refuse to have the series released but the butchering that all three books received in the translation to the screen. A great example of this is the rewrite of the boarder crossing that ended Samson's field career. The scene is not in the book, the character who dies in the minefield was never in any of the books and the crossing in Sinker was from East Germany to West Germany, not the Polish frontier. This whole storyline is cloth. The changes in Set similarly damage the integrity of the story. My perspective on Holm's performance was that he portrayed the disorientation of Samson during his wife's defection excellently and I believe comported himself well in portraying the aging field agent desperately trying to bridge the class divide. Samson both pays for his father's idealism and suffers due to its influence on his life. As Clevemore comments, had he gotten himself an education he would have probably been running the department. I think the true loss of performance is due to physical appearance more than anything. Holm is diminutive when compared to the Samson of the book - a physically impressive man capable of using his size to impose a presence."
"864_2"	0	"Even though there's a repertoire of over 180 films to choose from, this 'Succubus' is often named as THE best Jess Franco film. Heck, even the legendary filmmaker Fritz Lang counts 'Succubus' among his personal favorites. So, maybe it's me but I thought this was a dreadfully boring and overly confusing movie. The opening is great, though, and shows Janine Reynaud performing an SM act on stage. It's all downhill from here, unfortunately. Reynaud's character is a maneater who eventually kills her lovers in some sort of trance. Franco had a decent budget to work with and spends it well on nice locations, beautiful photography and a mesmerizing musical score. This COULD have been his greatest film indeed, if it wasn't for the lame and uninteresting story. It's supposed to be psychedelic but I'd say sophomoric is a better term to describe what's shown here. Half of the time, you don't have a clue what's going on or what exactly is said so even the short running time of 80 minutes seems to last ages. This most certainly isn't Franco's best film according to me. I wouldn't even recommend it to die-hard exploitation fans. If you're looking for more superior Jess Franco film, try to get your hands on 'Las Vampiras', 'The awful Dr. Orloff' or 'Female Vampire'."
"1888_8"	1	"\"If I wanted to dribble, I'd call a nurse.\" <br /><br />\"Haven't you had enough?\" ...\"More than enough.\"<br /><br />\"You got me a choo-choo.\"<br /><br />\"If I begin to die, please remove (the cowboy hat) from my head. That is not the way I wish to be remembered.\" <br /><br />Some of the wonderfully humorous, and often insightful, quotations from this charming and often insightful film. Dudley Moore is charming, lovable and rich. Sir John Gielgud is aristocratic, charming and loving...and poor. The two have a non-father/father and son relationship which defines the man whom Arthur is to become. Will he follow his heart and soul, or just his wealth? Over twenty-five years, I've returned to this movie, with glee and amusement and joy. It is a movie to return to, time and time again, and remember what is important in life, as short as it is. <br /><br />Judge Miller"
"7543_8"	1	"this is a visual adaptation of manga with very little dialogue. what dialogue there is appears in word baloons as it would in the manga. the plot of this is existent but only vaguely accounted for. there is an issue of the manga on which this is based available in english in the blast books collection, 'comics underground japan', and it has actual captioned dialogue that explains the plot a bit more than here. i recommend checking that volume out if you liked this, as it explains some of the \"plot\" of the movie, which is otherwise inexplicable. animation wise this is pretty decent, good unintrusive use of computers and the images are for the most part realized well. it jumps in and out of episodes, as the characters, a cat and his brain-dead older sister cat wander in and out of a series of odd images: a boat, a circus, a desert. for a mere half hour they go through a number of semi-plots and settings, which leads me to believe that the director chose a number of issues of the long-running manga to adapt at random, but primarilly selected visually. knowing what's going on might somewhat increase appreciation. this reminds me mostly of the kind of stuff they used to play on the mtv show, cartoon sushi, in particular a short that features a cat chasing a man's severed butt-cheek around the house. only in this case the cats resemble hello kitty more and their adventure is expanded to include death and reincarnation and a number of other themes [though not all that easy to tell what's going on]. the dvd of this has director's commentary and a \"making of\" features, but i cant comment on those because i didnt get around to them. i'm giving this a 8/10 for now, here isnt much to compare it to in anime, and i hope for more like this."
"2394_7"	1	"Nice, pleasant, and funny, but not earth-shattering. It does a good job of showing the \"behind the scenes\" world of theater groups and the lives of the actors. The three witches are great- both on- and off-stage. I would assume the movie works wonderfully (lots of apparent inside jokes) if one was involved in theater (which I'm not)."
"7694_3"	0	"Unless you're twelve, this movie really isn't worth it. It's obviously a low-budget film with B actors, and with a genre like fantasy that sometimes requires intense CGI work that's not good. I knew it would be bad when I rented it. I enjoy laughing at bad movies. I didn't know how bad though. It's bearable, until after hour 2, then it really starts to burn. Fighting styles go between normal fighting that obey the laws of physics, and wire-fighting. There's no real explanation for the transitions. It has a plot, but once again, it's obviously a kid's movie. It seems like there are explicit moral lessons of the day that are being conveyed, like Sesame Street or something. It's bearable. But much better if you're, say, nine."
"4275_10"	1	"Actually I'm surprised there were so many comments about this movie. I saw it as part of a Slavic film festival at a major American University. But nobody in USA has heard of it, which is a real shame! The dynamics between the people are what makes it both funny and sad. They are stuck together on a long bus trip--someplace most of us have been!! But I never had one like this!! <br /><br />My favorite scene is the one where they stop for the funeral. Then the man & woman sneak off for some Lovemaking in the forest but everybody follows them to watch without them knowing! Just as she raises her skirt and he enters her all the way--the consumptive starts hacking & they realize everybody is watching!! Talk about surprised! But...you really have to feel for them even if it is hilariously funny! When you see the ending it is sort of ironic that they enjoyed themselves while they did! Serb humor at it's best!"
"7337_1"	0	"Painful. Painful is the only word to describe this awful rendition of such a fun and interesting Shakespearean play. I gave it a shot but was terribly disappointed and couldn't bare to even finish viewing it. To the person who wrote a novel about how wonderful this twist of Much Ado was, I pity you and your bored brain. May your pretenses about young viewers be lifted without retribution. Please do not even bother with this gut wrenching, disgusting excuse for a performance of an acclaimed Shakespeare drama. You will be forced to induce vomiting and will require a commode close to the television with which you choose to watch this crap because involuntary defecation will take place."
"7421_7"	1	"I saw this movie in the theater when it came out. I grew up in Scottsdale and I went to Arizona State and really enjoyed seeing locations where I spent so much time. I remember at the time thinking that Barbara's venture into more of a rock sound (actually R and B-to my ears) was a successful one. I was never a fan of Kris's singing until his last effort for New West. As a songwriter and an actor, though, he has serious chops, IMHO. I think it is a fine romance. I like it better than the Judy Garland version and never saw Selznick's Janet Gaynor original. <br /><br />I do believe that they made some changes in this long-awaited DVD release. Among other things, I recall the helicopter shot which reveals a packed Sun Devil Stadium being longer and more dramatic. I wish they had done a better job writing music for Kris or God forbid, put some of his original songs in there. <br /><br />Along those lines I have some information from a primary source that says that the music was a problem for Kris and Barbara. While doing interviews for my own new music documentary, Rocking the Boat: A Musical Conversation and Journey, I interviewed Stephen Bruton, a fine singer/songwriter/guitarist with close professional and personal ties to Kris, Bonnie Raitt, and Delbert McClinton, among many others. Stephen was in \"Speedway,\" the John Norman character's band. Kris was having a real hard time turning what was essentially a pop score into something that could pass for rock. Stephen was and is Kris's friend and long time band member. There was tension on the set and at one point the band was barking at Kris in Barbara's presence. She remarked to the effect that the band shouldn't talk to him like that. Kris came right back to the effect that they were his friends and they WERE rock and roll! In the end, Barbara came around and decided to use Kris's band's live performances in the movie and specifically sited Stephen's role in making things work. I gained even greater respect for her as an artist upon hearing this story. Much is made of her as a diva. What she is is a pro. And I am not gay. Not that there is anything wrong with that."
"1087_10"	1	"There is so much to love in this darling little comedy. Anyone who has ever built or bought a house, or even just been short of space,will find that there is more than just a grain of truth in the plight of the addled Mr. Blanding.Melvyn Douglas,with great comedic flare, both narrates and acts as the Blandings' attorney and voice of reason.As well Myrna Loy is at her best as a rather scatterbrained but extremely patient wife. But the best performance is Grant's. He is the American everyman, especially relevant at the time of this film's release, when the nation was in the grips of a housing shortage after the end of the war. The themes are universal,lack of money, work strain, fear of infidelity.Yes, it does wrap up awfully neatly, but you must keep in mind that this was a time when the world was just recovering from a terrible war, and wanted a happy ending. It is still relevant today, and I must chalk up the poor reviews I see to a present preference for dumbed down, gross out comedies. The look of the film is slick, and there are some great bits of comedy is well, particularly toward the beginning.While it may have lost some of it's social relevance, nearly sixty years after it's release, it is still a gem."
"1624_1"	0	"I saw this movie a couple years back. I could'nt sleep and there was nothing on. So I peeped it. What really gets me is it makes no sense and thats why its disturbing. Richard gets tied up in chicken wire and Jarvis starts making out with Richard's girl while she's unconscious. Then Jarvis's buddy Troubador is playing some stupid song on his guitar. By the next morning it shows Richard's girl talking to Jarvis and Trouby and then she walks back to Richard and looks at him while he's still tied up. Then they play some happy music and the movie is finished. I mean what happened? Did they brake up? And what was she saying to those 2 guys(Trouby and Jarvis)? Its to puzzling and to poor to. I can't stand movies that are disturbing and don't make sense. This was the worst film i've ever seen since the 90's version of Lord of the Flies."
"4089_8"	1	"Strangely erotic schlock Gothic horror that will be loved by Hammer House of Horror fans the world over. Appears to be an interesting take on \"Beauty and the Beast\". It is definitely worth a look and surprisingly well acted when taking into consideration the genre and era.<br /><br />Corsets, castles, rutting horses, rampaging faux fur monsters in the woods, proof that no-one had a Brazilian in the 70's, and more bodily fluids than you can shake a stick at, what more could you possibly want?!<br /><br />It certainly brightened my Sunday afternoon!"
"1979_9"	1	"Me and my girlfriend, Annette, watched this together and we'll both comment.<br /><br />Both of us really enjoyed watching this even though it took some liberties with Dicken's work. A lot of Dicken's works are somewhat dark and dreary (including Oliver Twist), but this movie changed all that. It was fun, colourful (both visually and musically), and the characters were more lighthearted.<br /><br />TRAVIS: Normally, I don't care a lot for musical and dance movies, but the tunes in this production were catchy and lively, and the choreography was awesome.<br /><br />ANNETTE: That's really saying a lot coming from Travis. I can't emphasise enough how really good the dance numbers were. You can tell, for example, that those boys really worked hard getting the routines down to perfection.<br /><br />TRAVIS: Three actors really stood out IMO; Nancy (Shani W.), Bill Sykes (Oliver Reed), and Artful Dodger (Jack Wild). Man, that Oliver Reed can really do a good villain. That one scene where you see his eyes thru the mail slot gave me chills down the back...AWESOME. And that kid Jack Wild was a perfect Artful Dodger. And Nancy was fantastic (man, I felt bad when she got killed). She can sing too! Kudos to the casting department on their choices there. I hated the Oliver Twist kid tho. He was just too whiny and wimpy for my taste. (I kept wishing Bill Sikes would drop him off into the mud during the chase scene.) And they shouldn't have had him sing either.<br /><br />ANNETTE: Acting was truly superb. In addition to the three stars Travis mentioned, I felt Ron Moody (Fagin) did a tremendous job. He was so funny, and at the same time lightly sinister too. The supporting actors were great too. Harry Secombe carried his Mr. Bumble role extremely well. And he has a wonderful singing voice. I saw Mr. Secombe perform in another movie entitled \"Davy\" where he played an opera singer with pleasing results. The talented Harry Secombe should have been in a lot more movies.<br /><br />TRAVIS: As I mentioned earlier the story isn't quite true to the book, but IMO it was more robust. This movie was not boring either, as some musicals seem to be. And the continuity kept you moving right along with the characters. The tunes did not detract from the plot or put you to sleep by being too long.<br /><br />ANNETTE: Any musical movie which Travis watches completely has to be a rare find. And this one is indeed a rare find. It is a very easy-to-watch production which carries the viewer smoothly and enjoyably through to the end. In a day when movies all seem to be effects combined with pretty faces, this was a refreshing interlude.<br /><br />Our combined rating for this was 8.5 of 10. (We'll round up to 9 in this case.).<br /><br />TRAVIS: I rated this a 7 mainly because the Oliver Twist kid (Mark L.) irritated me, and his songs were torture to my overly sensitive ears. Otherwise, it was an outstanding movie.<br /><br />ANNETTE: My rating is a 10. Movies don't get much better than this. And you can tell everyone involved in this production really worked hard to make it what it was...a masterpiece.<br /><br />Please don't miss this one...even if you normally don't like musicals. It really is a rare treat."
"7439_4"	0	"A different look at horror. The styling differences between American and Russian films is interesting. However from my American perspective this movie just wasn't that good. The protagonist, Marie played by Anastasia Hille wasn't a pleasant character and I had a hard time identifying with her. She was disagreeable most of the time and confused for much of what little time was left. Also too much time was spent in bringing her to the main location of the film. Then a long time passed before any real suspense built up. Once that happened it seemed volume was used as the main effect which was more annoying than anything else. The concept was more original than most Direct-to-video movies and they didn't use sex to make up for a thin plot. All in all I'd recommend it for renting, but not for theater goers."
"2260_1"	0	"Oh Dear, Jerry may be the undisputed king of talkshow but the movies are a whole different ball game, and he's way out of his league. The script for this film is so poor it has to be seen to be believed and its sad to see such vaguely familiar actors as Michael Dudikoff (80's action B'movie king), Michael Jai White (Last seen in the Sci Fi flop Spawn') as well as Surviving the Games' William MacNamara (who is involved in the only half funny situation in the whole film!) stoop this low for employment. If you are a fan of Jerry then stick to his TV show as this is a total waste of and hour and a half. After I had finished sitting through this I managed to catch the last half an hour of Rocky 5 on TV, which looked like a cinematic masterpiece in comparison, I think that says more than enough!!!<br /><br />"
"9588_10"	1	"When Paris is Burning came out, I totally dismissed it. I was not into the whole Madonna and vogueing phenomenon. I thought it was going to be campy and silly. How wrong I was about this movie. I watched it after the movie had been out for ten years and I ran out and bought it. It took me back to a time and place of fun and excitement. I felt as though I knew all of the characters personally. The 80s were spectacular and the movie captured the essence of the gay culture. What a terrific job! I went on the internet and found out what some of the original casts members were doing now but I have not been able to locate all of them. If any one has any information on any of the casts members please let me know. <br /><br />I hope they make another documentary. I LOVED IT"
"8137_10"	1	"If you like CB4, you have no idea what you're missing if you haven't seen this film yet. This movie is crazy hilarious, and incorporates a lot more about the hip hop industry than any other parody movie... It is unfortunate that this movie has not been released on dvd because it is one movie that everybody I've ever watched it with has loved and wanted a copy. If you really want a good laugh and you like hip hop and are a little familiar with some old-school performers, definitley rent this movie. There aren't that many video rental places that have copies of it, but if you happen to come across one you will not be disappointed."
"6753_4"	0	"A killer, wearing a plastic white mask and black overcoat, is killing the friends of Hollywood producer Shawn Banning(Danny Wolske)who inherited his position when someone sliced open his former employer from crotch to chest. Perhaps the psychopath is newly hired Maddy(Dabbie Rochon), an attractive, raven haired beauty with a troubled family past, plagued with nightmares. Shawn and his friends play a practical joke on Maddy, concerning a supposed Murder Club they started where each member randomly selected a victim to kill. When Maddy accidentally murders a woman in a parking garage because of a dent put into her car by this person, she finds that Shawn's pals were jerking her chain. But, Shawn and his comrades are concerned about Maddy's admittance towards committing the murder and contemplate turning her into the proper authorities. Deciding to wait on a definite decision, each member fall prey to the white-masked psycho with Maddy a suspect considering the fact that she already has killed before. Or, is someone else behind these murders? Low budget slasher, executive produced by Charles Band, with gore murders that fail to convince. Plenty of tits on display and Allen Nabors goofy character Chris might entertain those with low expectations. The murders include a stomach being opened with intestines showing, a neck sliced, an electrical cord thrown into a pool frying a female victim who had all day to escape, an ax buried into the back of a male victim, and, to top it all, a couple are strangled by a rope during their sexual climax(..for added effect, the killer uses the breaker bar of a socket wrench as extra leverage to twist the rope as tight as possible snapping their necks). There are enough plot holes to drive a truck through, such as why Maddy has nightmares of murders she didn't commit, how she could murder someone so violently(..with blood all over her)winding up waking in her bed without leaving something at the scene of the crime that would easily implicate her, and how Shawn could go so long, allowing her to continue working at the company despite what she told regarding the murder she committed, and a continual desire to join the supposed club that doesn't exist.<br /><br />What bothered me the most was the film's desire for having us somehow sympathizing with this female protagonist who wanted to join a club after killing someone, later proclaiming it to be an accident. The film builds Maddy as the potential psycho throughout because of her past. Her family disowned her for an abortion. She has black-outs and always appropriately winds up at the scenes of crimes after the fact. In a lot of slashers, the one who seems the most likely killer is often the red herring, but this film goes out of it's way to point the finger at Maddy. When the twist occurs, we're left rooting for Maddy, yet we know she's not right in the head. It's a tough sell caring for this chick. She does look great in a man's Army shirt, though. And, Rochon isn't afraid to let her puppies breathe, either. Low budget horror fans will get a kick out of seeing cult favorite Brinke Stevens as a religious fanatical mother who preaches against what Maddy did, calling her a murderer as beloved Troma producer Lloyd Kaufman is the aloof father who can not get in a word edge-wise to protect the daughter he truly cares about. Cult siren Julie Strain has a minor cameo, showing her tits(of course)as the opening murdered male's girlfriend getting her head crushed by a hammer. Oh, and check out the office for which Shawn works, you'll see a lot of Full Moon posters and art-work spread throughout the walls."
"9779_3"	0	"Relentlessly stupid, no-budget \"war picture\" made mainly to show off the attributes of the spectacular Eve Meyer--not a bad idea in itself--but that should be an embarrassment to everyone connected with it. Laughable \"script\", performances that wouldn't pass muster in an elementary-school Christmas pageant, inept \"action\" scenes, confused direction by the normally competent documentary director Louis Clyde Stoumen--who is apparently not quite sure if he's making a comedy, a philosophical treatise on the futility of war or a leering T&A (by early 1960s standards, anyway) travelogue of Eve Meyer's magnificent body--and a general air of shoddiness and incompetence. Worth seeing in order to watch Eve Meyer strut her stuff, but that's pretty much it."
"9318_1"	0	"This is quite possibly THE worst movie I have ever seen. Again I made the mistake of buying the movie because the synapse on the back sounded cool and the front cover looked pretty cool too (After buying this and the movie \"Malevolence\" which I reviewed on here as well, I have learned my lesson). I love horror movies that take place in the woods or in the desert or on a farm. This supposedly takes place in the woods of Texas but was probably filmed in the director's backyard. The production was probably the worst I ever seen. The actors were absolutely the WORST. The story didn't have anything to do with what the back cover said. I even tried to sell it to F.Y.E and some other \"mom and pop\" store that buys used DVDs and neither would take it. Thats how awful this poor miserable excuse for a movie was. I have seen some bad movies before (Troll 2 for example) but this definitely takes the cake. I didn't think there was a worse movie than \"Troll 2\". Boy was I wrong! Do not buy this movie unless someone hands it to you for free but even than your stuck with it unless you throw it out which is what I am about to do!!!!"
